id,playlist_name,href,num of songs,hashtag
500660256,자연의소리가 더해진 힐링 클래식 연주곡ASMR,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=500660256,114,#클래식
500926211,나만 듣고 싶은 여운을 주는 인디 Playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=500926211,28,#감성
511399635,완벽한 호캉스를 위한 재즈,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511399635,27,#재즈
457763841,달콤한 디저트와 함께 스윗 보사노바,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457763841,20,#재즈
515916932,오늘도 수고한 당신을 위한 잔잔한 pop playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=515916932,316,#편안한
517804615,아무도 모르는 나만의 안락한 장소에서 들을 편안한 Pop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=517804615,43,#편안한
459485100,편안하게 즐기기에 좋은 JAZZ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=459485100,137,#Jazz
512934481,나의 늙은 강아지와 새벽을 재우는 인디 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=512934481,21,#밤
505833398,그리운 곳으로 데려다 주는 듯한 지브리 애니메이션 OST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505833398,20,#지브리
495582182,스트레이키즈와 서정이 만나면,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495582182,21,#스트레이키즈
521779558,잠안오는 새벽 듣기 좋은 잔잔한 노래 모음   *  ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521779558,93,#새벽
